ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #35	 #36	 #37	 #38	 #39	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204	#205	#206	#207	#208
 2	 4	 138.14	   7.10	 138.0	 149	 138.26	  3.20	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   2	   2	   1	   1	   6	   2	   1	   4	   4	   4	   4	   5	   4	   3	   5	  11	  10	  16	  11	  15	  33	  41	  15	  69	  96	 160	 120	  89	  83	  36	  10	  25	  21	  11	   8	  14	  10	   7	   7	   2	   5	   3	   4	   1	   1	   0	   1	   3	   1	   2	   0	   1	   2	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 2	 5	 139.27	   4.81	 139.0	  96	 138.94	  3.02	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   1	   0	   0	   2	   2	   2	   1	   5	   9	  12	   6	  16	  20	  29	  23	  59	  96	 177	 127	  94	 105	  57	  13	  43	  15	  16	   8	  12	  17	   6	   3	   5	   6	   2	   2	   0	   1	   1	   0	   3	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 2	 6	 138.50	   6.45	 138.0	  62	 138.24	  4.59	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   1	   0	   3	   1	   2	   0	   3	   4	   4	   4	  12	   9	   2	  12	  12	  20	   6	  22	  39	  25	  24	  59	  80	 166	 128	  66	  92	  50	   8	  29	  27	  14	   7	   8	   9	   9	   3	   7	   6	   5	   3	   2	   4	   1	   0	   6	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 2	 7	 139.09	   3.61	 139.0	  45	 139.04	  2.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   4	   3	  11	   5	  16	  25	  20	  17	  61	 105	 186	 144	 110	 106	  50	  24	  32	  24	  24	   6	  12	   6	   4	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 3	 0	 141.83	   7.34	 142.0	 128	 141.78	  3.09	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   2	   1	   0	   3	   1	   0	   2	   1	   3	   3	   2	   0	   1	   6	   2	   5	   1	   6	   3	   5	  10	  10	  13	   2	  19	  27	  58	  77	  80	 154	 138	  41	 116	  44	  49	  10	  20	  13	  11	   2	   0	   4	   5	   1	   2	   4	   3	   0	   7	   7	   5	   2	   4	   0	   3	   2	   1	   0	   2	   1	   0	   1	   1	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 3	 1	 141.84	   7.31	 142.0	 153	 141.90	  3.02	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   3	   1	   1	   2	   1	   0	   2	   0	   0	   6	   3	   2	   3	   9	   2	   3	   6	   8	   2	  11	  16	  15	   5	  17	  20	  43	  63	  63	 169	 138	  41	 133	  59	  36	   8	  11	  15	  11	   9	   7	   2	   5	   6	   6	   2	   2	   0	   3	   2	   7	   1	   1	   2	   3	   2	   5	   1	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 3	 2	 142.40	   7.34	 142.0	 182	 142.15	  2.95	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   3	   3	   1	   3	   0	   4	   5	   6	   6	   2	   5	   4	  11	   8	   7	  10	   7	   3	  13	  14	  46	  55	  76	 136	 148	  37	 127	  54	  49	   9	  24	  10	  10	   8	   9	   5	  12	  17	   6	   9	   5	   1	   9	   2	   3	   1	   1	   3	   2	   1	   1	   1	   0	   3	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 3	 3	 143.18	  19.54	 142.0	 183	 142.39	  7.35	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   3	   4	   0	   2	   3	   1	   1	   0	   0	   0	   2	   1	   3	   1	   1	   3	   4	   2	   3	   0	   7	   3	   3	   2	   3	   1	   5	   5	   4	   1	   6	   5	   3	   1	   0	   2	   3	   6	   4	   2	   7	   1	   7	   9	   9	   2	   8	  18	  12	  11	  33	  29	  44	  46	  47	  85	  64	  21	  63	  50	  52	  17	  36	  20	  19	  12	  12	  11	   9	   6	   5	   4	   1	   0	  11	   6	   7	   3	   3	   6	   3	   2	   3	   2	   3	   3	   5	   2	   3	   0	   5	   2	   9	   2	   3	   6	   0	   2	   0	   3	   2	   2	   1	   1	   2	   0	   0	   2	   2	   2	   1	   1	   0	   0	   3	   0	   0	   2	   0	   0	   0	   0	  12
 3	 4	 141.25	   9.19	 141.0	 101	 141.37	  4.83	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   1	   0	   3	   0	   0	   1	   2	   3	   1	   3	   5	   3	   2	   1	   2	   1	   3	   5	   5	   3	   1	   9	   8	  16	   6	   8	  20	  18	   8	  25	  32	  53	  47	  62	 144	 108	  42	 103	  45	  52	  11	  21	  21	   9	   8	   7	   8	   8	   7	   4	   8	   2	   1	   3	   6	   4	   0	   3	   0	   0	   0	   1	   1	   1	   1	   1	   1	   0	   2	   0	   0	   1	   1	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0
 3	 5	 142.56	   6.31	 142.0	  55	 142.19	  4.57	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   0	   4	   2	   3	   1	   4	   5	   8	   3	   8	  16	  13	   9	  22	  25	  51	  65	  61	 140	 116	  40	 125	  74	  41	  13	  28	  20	  13	  15	   6	  11	   9	   8	   7	   5	   3	   0	  11	   2	   1	   0	   0	   2	   1	   0	   0	   2	   0	   1	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 3	 6	 141.62	   8.54	 142.0	 115	 141.67	  4.92	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   1	   0	   0	   2	   0	   2	   1	   0	   1	   2	   2	   1	   0	   8	   6	   6	   7	   4	   6	  11	  11	  15	   7	  15	  19	  14	  14	  17	  25	  48	  48	  62	 139	 100	  34	 104	  52	  54	  16	  18	  26	  12	   7	   6	   8	   9	   5	   3	  12	   4	   0	   7	   2	   3	   2	   5	   2	   3	   0	   1	   0	   2	   2	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 3	 7	 142.30	   4.55	 142.0	  83	 142.26	  3.32	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   1	   6	   2	   9	  19	  14	   7	  20	  16	  50	  58	  73	 166	 136	  53	 125	  51	  56	  11	  33	  30	  18	   7	   8	   6	   9	   3	   3	   4	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 4	 0	 110.36	   9.02	 110.0	 163	 110.16	  2.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   0	   1	   0	   0	   1	   0	   2	   1	   6	   0	   2	   2	   0	   2	   2	   2	   4	   2	   5	   4	   4	   0	   4	   4	   8	   5	  10	  10	   7	   6	  18	  10	  50	  58	  60	 140	 143	  81	  89	  60	  60	  16	  18	  13	   8	   3	   3	   6	   6	   4	   4	   1	   1	   1	   4	   2	   5	   3	   3	   4	   6	   1	   2	   2	   3	   1	   1	   4	   0	   1	   1	   0	   1	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 4	 1	 110.25	   9.10	 110.0	 211	 110.13	  2.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   1	   0	   0	   4	   3	   0	   2	   4	   4	   1	   1	   3	   6	   3	   4	   2	   2	   1	   7	   8	  14	   9	  11	  16	  10	   3	  13	  14	  43	  41	  58	 141	 137	  82	  95	  65	  50	   8	  15	   5	   9	  12	   5	  12	  11	   3	   1	   5	   6	   1	   4	   3	   1	   2	   6	   2	   1	   1	   7	   2	   0	   2	   1	   2	   4	   0	   3	   1	   2	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 4	 2	 110.82	   9.22	 110.0	 155	 110.29	  4.22	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   2	   0	   3	   2	   1	   4	   2	   4	   3	   8	   4	   5	   7	   4	   5	   8	   6	   7	   2	   3	   5	  11	   8	  13	  25	  46	  55	  48	 122	 123	  64	  87	  63	  58	  20	  24	  11	  13	   4	  10	   6	   7	   4	   8	  11	   8	   4	   8	   7	   6	   1	  11	   5	   3	   1	   1	   2	   3	   5	   0	   0	   2	   0	   0	   1	   0	   0	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 4	 3	 112.12	  23.97	 110.0	 169	 110.70	 10.34	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   4	   1	   5	   1	   1	   5	   4	   2	   2	   2	   2	   4	   3	   9	   1	   2	   2	   4	   7	   3	   1	  10	   3	   0	   7	   2	   4	   0	   4	   1	   6	   4	   0	   6	   1	   2	   3	   8	   3	   0	   8	   5	   9	   4	  16	  23	  19	  12	  19	  31	  39	  36	  27	  82	  50	  28	  48	  48	  47	  18	  24	  34	  14	  17	   9	   9	  12	  10	   6	  14	   7	   3	   9	   4	   5	   2	   2	   2	   2	   1	   8	   7	   1	   5	   3	   1	   4	   1	   2	   4	   3	   1	   0	   4	   1	   2	   1	   1	   2	   2	   3	   2	   2	   0	   3	   4	   6	   0	   4	   5	   0	   0	   0	   1	   1	   0	   0	   4	   2	   0	   1	   1	   1	   0	   0	   1	   1	   1	   1	   0	   1	   0	   0	   1	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   4	   0	   0	   0	   0	   1	   0	   0	   6
 4	 4	 109.42	  11.49	 110.0	 157	 109.77	  4.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   0	   1	   4	   1	   2	   2	   1	   5	   2	   3	   1	   5	   5	   1	   1	   1	   2	   6	   4	   3	   9	  11	   3	   8	  10	  10	   5	  14	  25	  17	   9	  21	  20	  51	  44	  52	 117	 100	  57	  74	  59	  54	  17	  20	  13	  11	  10	   4	  13	   9	   7	   1	   3	   7	   3	   7	   9	   3	   3	   3	   5	   0	   1	   3	   2	   2	   1	   2	   2	   1	   0	   0	   0	   0	   1	   1	   0	   3	   0	   1	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 4	 5	 111.25	   8.04	 110.0	 105	 110.43	  4.81	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   1	   0	   0	   2	   5	   0	   5	   3	   3	   3	   4	   5	   4	  12	   4	  15	  10	  11	   5	  19	  16	  60	  40	  55	 115	 127	  67	  86	  55	  50	  16	  32	  32	  14	   8	  12	   9	   9	  12	   6	  12	   7	   2	   7	   4	   7	   4	   3	   5	   2	   3	   0	   2	   1	   0	   0	   1	   0	   0	   1	   1	   2	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 4	 6	 109.93	  10.77	 110.0	 115	 109.80	  6.24	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   2	   0	   1	   0	   3	   0	   5	   2	   2	   3	   2	   5	   5	  10	   3	  11	   4	   7	   6	   4	  10	  15	  12	  10	  12	  17	  14	   6	  25	  29	  43	  40	  45	 114	 102	  58	  63	  57	  56	  17	  17	  15	  14	  14	   9	   9	  18	   8	   4	  10	   3	   2	   3	   3	   1	   4	   7	   6	   5	   2	   2	   0	   2	   3	   1	   1	   2	   2	   2	   1	   1	   1	   2	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 4	 7	 110.86	   5.79	 110.0	 143	 110.48	  3.38	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   3	   1	   0	   5	   8	   8	   5	  13	  11	  17	   9	  19	  16	  32	  46	  53	 140	 133	  71	 107	  58	  64	  17	  25	  31	  19	   7	  16	  15	  13	   5	   6	   3	   5	   1	   7	   2	   3	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 5	 0	 110.14	  10.54	 110.0	 123	 109.88	  4.26	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   0	   0	   1	   0	   0	   1	   2	   1	   7	   0	   3	   0	   2	   2	   2	   2	   2	   2	   3	   4	   3	   3	   3	   4	   3	   0	   9	   8	   8	   1	   6	  12	  10	   8	  18	  23	  60	  53	  66	 134	 129	  57	  89	  57	  50	  15	  17	  15	  12	   7	   4	   9	   8	   1	   3	   5	   0	   1	   1	   2	   4	   0	   3	   3	   3	   4	   2	   2	   1	   0	   5	   2	   2	   0	   3	   1	   3	   1	   0	   3	   0	   1	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 5	 1	 109.91	  10.38	 110.0	 144	 109.78	  4.31	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   3	   1	   1	   1	   1	   1	   0	   8	   1	   3	   7	   1	   2	   2	   2	   6	   5	   2	   3	  10	   0	  12	   7	   8	   4	  11	  14	   3	   8	  18	  17	  46	  71	  65	 147	 111	  57	  86	  61	  43	  13	  16	  13	   7	   5	   4	   5	  12	   4	   1	  11	   5	   1	   7	   2	   3	   2	   3	   1	   0	   1	   3	   1	   4	   0	   1	   5	   1	   0	   1	   1	   4	   0	   3	   0	   1	   3	   1	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 5	 2	 110.59	  10.75	 110.0	 174	 110.03	  4.51	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   1	   0	   1	   0	   4	   2	   3	   1	   6	   3	   6	   3	   4	   2	   9	   5	   3	   4	   6	   2	   7	   4	   7	   2	  10	   9	   8	  10	  26	  25	  47	  61	  65	 108	 100	  59	  81	  53	  52	  24	  10	  15	  11	   8	   8	   8	   6	   9	   5	  12	   3	   3	   5	   9	   6	   4	   6	   7	   6	   3	   6	   5	   0	   2	   2	   1	   1	   0	   1	   2	   1	   2	   0	   2	   1	   0	   1	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
